,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12,NMF_13,NMF_14,NMF_15,NMF_16,NMF_17,NMF_18
SNTG2,0.0038453379995768383,0.0,0.0,0.0,0.030449669834805702,0.009971992946825808,0.060032113197755324,0.0,0.0,0.0,0.03638220690987894,0.0,0.0,0.0,0.0681243538409073,0.0,0.061965464362149114,0.06894861653749271,0.0
LINC00299,0.0,0.003914038890823404,0.0,0.0,0.0,0.13973834995852033,0.10017920059696164,0.0,0.0,0.0,0.07724385134425296,0.0,0.19365128873689036,0.0,0.0,0.0,0.16795354394430406,0.04157473141362429,0.0
AC082651.1,0.0,0.0,0.020957026964909323,0.0,0.0,0.0,0.0,0.0,0.0,0.19350197429417854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238580913406271
MIR3681HG,0.0,0.2162974922497072,0.0,0.0,0.0,0.0,0.0,0.0064004077353931,0.0,0.0,0.09902315723362047,0.0,0.0007823796178010963,0.0,0.0,0.0,0.0,0.02636145163752746,0.0
AC018742.1,0.00037946053249041177,0.0,0.005452573317514018,0.0,0.08727971870808458,0.08427437317060879,0.0,0.0,0.003531542817595363,0.0,0.011774952365610063,0.009740515983026153,0.0,0.0034184566329714654,0.0026442001891458246,0.0009797237689653858,0.0,0.0,0.004262873653984942
LINC01830,0.0,0.0,0.0,0.0,0.2592140096109452,0.021156761634953752,0.0,0.0,0.0,0.0,0.0034258725833338807,0.0,0.0,0.0036808064071655274,0.0,0.0,0.0,0.0,0.0
ALK,0.5254973302752445,0.22792219306126132,0.0031521252720018555,0.0,0.13076346990971632,0.00855678050851361,0.46762545952294715,0.0,0.0,0.0,0.008995387709290013,0.10386682544901844,0.03563019244041795,0.0,0.0,0.03601060900461631,0.0,0.0,0.0
LINC00486,0.02966094940948738,0.04289397176714032,0.012828620683865139,0.0,4.79708558821889,0.015256930780836753,0.08772946703240372,0.0,0.11155636277412291,0.2226323630701443,0.013938052723480804,0.021204036405066577,0.03856413135082804,0.1727425380199407,0.4946414208832961,1.483756427634032,0.06657590003016668,0.015639648009917174,0.014699020468856462
LTBP1,0.029490536476128332,0.03624764481777204,0.0,0.0,0.02393955307770367,0.09308128598204252,0.15067718377898187,0.0,0.0,0.7427050657987345,0.027878772308404378,0.0,0.054266714972941076,0.0,0.10821568309572997,0.23276276238148336,0.0,0.013906010466115795,0.0
RASGRP3,0.0,0.0,0.19585569359935673,0.0,0.0,0.0,0.0,0.01318563732625816,0.029777470539210066,0.5832425046122015,0.0,0.0,0.0,0.0,0.06983414134122366,0.27430863197055777,0.0,0.0,0.12797107271732638
LINC01320,0.010155061736910349,0.0011372580033739551,0.0,0.021494686806501545,0.0,0.028210934651975106,0.08369106266587545,0.018992542505056286,0.0,0.0,0.04803481184653057,0.0,0.0,0.0,0.0,0.0,0.0,0.014046808073893496,0.0
AC012593.1,0.0,0.00561055164093197,0.0,0.0,0.06322849387891448,0.0,0.00641575145063029,0.0,0.0,0.0,0.002471816635540829,0.0,0.006905045687843545,0.0022109188109929643,0.0,0.5962920637153056,0.0,0.0,0.0
CRIM1,0.0,0.06407160797243013,0.0,0.0,0.27716971415273667,0.33456144173052843,0.3750602667204309,0.017581612655541864,0.0,0.04979649713580128,0.19363239612381816,0.0,0.060075898227830014,0.0,0.6145169341550966,0.043970321737264055,0.21704785754859024,0.09705407993549739,0.09208739338532576
VIT,0.0,4.016974582438639e-05,0.0,0.0,0.00798283083481636,0.0006190596587668275,0.0006062835373192304,0.0,0.00014787662726640005,0.0,0.0,0.0,9.261221704791997e-05,0.0,0.031688162269410985,0.002448918090133092,0.017544148681577505,0.0007949428692601773,0.0005327109104556096
CYP1B1,0.0,0.0003816944517653455,0.0,0.0,0.019605202425011552,0.03705603717835791,0.0,0.0,0.0006656844109278044,0.0,0.0,0.0018548770030028588,0.0,0.002765421494763322,0.08456403199268174,0.008188165478763557,0.06879705422407897,0.00044934137132701847,0.0
ZFP36L2,0.0,0.018191892634000322,0.0,0.0,0.0,0.0,0.0,0.0,0.18649791180048314,0.07140753417315371,0.0,0.0,0.020084848278029387,0.009729537773291276,0.06403302268484745,0.04431956884951781,0.0,0.0,0.008286273487893518
EPAS1,0.0,0.024824288817771285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011862654078011882,0.0,0.678071716646304,0.0,0.0,0.0,0.0
AC106869.1,0.0,0.004273272078486793,0.0,0.0,0.07581596187994802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011683815692641992,0.0010469087747037107,0.0076370837210154125,0.3187444415185884,0.0,0.0,0.011784356908208816
AC092650.1,0.0007195566959590891,0.0018821028170610205,0.01380385261133241,0.0038717134513337045,0.00804110343630998,0.007185729754851709,0.0005920357949303443,0.003946265820033824,0.0020063200498479567,0.13871284814159687,0.0005419955943656931,0.001835270170900611,0.004345429225621159,0.0,0.0,0.008344754338318083,0.00586777505934492,0.00019915284332774002,0.0021448124259534442
FSHR,0.0,0.0018882397553122347,0.0,0.0,0.0289996003377123,0.0,0.0,0.0,0.0,0.0,0.06924127595984891,0.0,0.0,0.0,0.0009984174059295275,0.002395570683288505,0.0,0.0,0.00023300291829683612
AC007402.1,0.0,0.0169191580028027,0.0,0.0,0.11215737318389454,0.17083443403773563,0.05999097275894616,0.0,0.0035819764792680464,0.0,0.025221146140243015,0.00731102426341198,0.022309177650369588,0.0,0.0,0.013508982242308794,0.0,0.017558428984876775,0.0
GPR75.ASB3,0.002333485063039542,0.004838777486176142,0.0,0.0,0.9948475493960638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036240506486938856,0.0,0.018648035183887007,0.1983660091531729,0.0,0.0,0.0
EFEMP1,0.0,0.0,0.0,0.0,0.10126394039816217,0.0,0.03808829808219544,0.0,0.0,0.0,0.0,0.0,0.118048177313084,0.0,0.03313707376856995,0.013155807351766174,0.0,0.0,0.0
VRK2,0.0,0.01769924378452675,0.3123573802710903,0.0,0.0,0.0,0.0,0.0,0.0905464807708791,1.415318195417722,0.0,0.0,0.0,0.0,0.14811250829897785,0.5318338629051358,0.0,0.0,0.3628944937635831
AC007100.1,0.003190100405212031,0.0,0.008140869572188274,0.0,0.014306976820836379,0.0022259576054903833,0.0026364863339593705,0.0,0.0007260687342571236,0.02674654952816113,0.0017066074271719365,0.0010825154723338177,0.0008075617224615875,0.0,0.00025755022653617686,0.010474687804754695,0.004386519299314591,0.0008768246942173875,0.0
PELI1,0.011754076842999827,0.0599268104513136,0.044373672654633545,0.0,0.04818380271917424,0.0718133183640931,0.07234942349122198,0.021742416617922825,0.3184915677033686,0.24191729293857997,0.04078705726260514,0.0,0.0,0.0,0.2432671508173962,0.10892566315097162,0.11948054640164882,0.0441126582070861,0.045972979600847584
PLEK,0.0,0.0,0.0,0.0,0.002773155486276992,0.0,0.0,0.0,0.07159061370733816,0.0,0.0007045856027783123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29266314030214496,0.0,0.045508117878047996,0.0,0.0,0.0,0.014960648460696542,0.0,0.004932109059051171,0.009445377493494332,0.0
AC007881.2,0.0,0.0,0.0,0.0,0.0018742318051915433,0.00032868704345139253,0.0,0.0,0.014030925285018352,0.0,0.0,0.0,2.700824374669874e-05,0.00022046898262021388,0.0,0.00023402756133674593,0.0,0.0,0.0
DYSF,0.0271119570781354,0.0,0.0,0.0,0.0,0.3120391720118381,0.0,0.0,0.0,1.2274778488993308,0.04481064634587765,0.0,0.0,0.0,0.024736333743450373,0.3210821840169861,0.010751529886580359,0.05662722905139925,0.2877009872946976
HK2,0.0,0.002985999326486777,0.0,0.0,0.0,0.0,0.0,0.0,0.0716739380853501,0.0,0.0,0.0,0.002655436527713559,0.0008837121040907987,0.0038440128938846975,0.005005841439830618,0.0,0.0,0.004510165248293063
AC012494.1,0.0,0.0,0.5937185732276965,0.0,0.0,0.042921864106545415,0.0,0.0,0.0,1.788817138207287,0.0,0.0,0.0,0.0,0.0,0.0,0.01450672848430202,0.00025630654741679005,0.0
TMSB10,0.0,0.0,0.0,0.1472166617814508,0.1543962460036228,0.17520656335976498,0.0,0.0,0.0649693385215285,0.010897571369887378,0.07244140753279955,0.0,0.0,0.033423396459812474,0.451664554981633,0.07744797651220292,0.07099404457795906,0.042744295038843444,0.024524321152278993
IGKC,0.0,2.511081544080987e-06,0.0,0.0,0.004652036735782984,0.0,0.0,0.0,0.0011376235519153966,0.0,0.0,0.0,0.0,0.0008370969710813839,0.0017768511787617583,0.0021326000731225012,0.0,0.0,0.0
MAL,0.0,0.0,0.06795738650841142,0.0,0.0,0.0,0.0,0.0,0.0,0.7664357983340897,0.0,0.0,0.01162693212892464,0.0,0.0,0.5122258534072378,0.0,0.0,0.14080669842024995
ASTL,0.00043543187654183495,0.0,0.0,0.0,0.0050402475680125895,0.00220230744748945,0.0008709563923478055,0.0,0.00027132337947305516,0.0,0.0009347704854013515,0.0,5.6197383819468705e-05,0.0,0.000956451462711211,0.0009593465045386133,0.0016580886575065339,0.00035783091998400565,0.0
MGAT4A,0.10075714766001109,0.0382890600419635,0.019481866758104004,0.0,0.0,0.2923964877650617,0.0929984734132261,0.009007086286984057,0.47997254817790036,0.4029792542627937,0.145278356446932,0.17270810763729105,0.012794197502512582,0.0,0.1526475664187715,0.11032659231528673,0.2589256642887351,0.05761326867905032,0.05074837267275833
IL1R2,0.0,3.814950745963411e-05,0.0,0.0,0.0,0.00017108551283313408,0.0,0.0,0.0007605693186365953,0.0,0.0,0.0,0.000103591234387069,0.0007234527986227532,0.0012967938952336538,0.0011253580561184637,0.00013040873227753908,0.0,4.716383286751589e-05
IL1R1,0.0,0.0,0.0,0.0,0.009456113057510117,0.0,0.007737436912342718,0.0,0.0,0.0,0.0,0.0,0.005304227540920008,0.0001535705269806789,0.19446251575663406,0.0009528558006200897,0.0,0.0,0.0
IL18R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.127108178590427e-06,0.0005309591035899765,0.0,0.0,0.0,0.0,0.001118259439244092,0.1588720072526475,0.0,0.0,0.0,0.0
LINC01965,0.0,0.11085022238431809,0.0,0.0,0.021722560153628976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007674812414030243,0.0,0.0,0.0,0.03302463063071957,0.0,0.0
C2orf40,0.0,0.0,0.0,0.0,0.018867815728896755,0.0,0.0,0.0,0.00044955503879834835,0.0,0.0,0.0,0.00011046056004461178,0.01001375857318901,0.01137271869797146,0.015391152016652873,0.0,0.0,0.0
SH3RF3,0.5661321915998623,0.044410741056291676,0.0,0.0,0.0,0.35750923277910546,0.56584355651099,0.0,0.5011131095016956,0.0,0.10755127149841127,0.024002980184677825,0.03490585775485364,0.0,0.07064977992656446,0.0,0.35005454687722787,0.16539426565551263,0.0
MIR4435.2HG,0.008611638406627287,0.0,0.0,0.0,0.774288585339286,0.0,0.0,0.0,0.0,0.0,0.0,0.00038535082123104466,0.0,0.024588800230203798,0.0907184519385669,0.0,0.0,0.014644997845573418,0.0
MERTK,0.00103063605816204,0.008189648026518082,0.0,0.0,0.01585661973024807,0.03976986566166054,0.027115103761344343,0.0,0.3366194208010979,0.0,0.058488463093432065,0.0,0.12357166492789139,0.0,0.10978151347585878,0.0,0.0,0.0,0.0
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023047227947157852,0.0,0.0,0.0,0.0,0.0002800812523666206,0.0,0.0,0.0,0.0,0.0
DPP10,1.8470376213654554,0.2738144976827271,0.0,0.0,0.8478302232988024,1.8066714335461704,0.0,0.17729220195843445,0.0,0.0,0.6368076552267683,0.0,0.1807800794595529,0.0,0.0,0.0,1.1739604480175214,0.6220940994554099,0.015019472742341708
TFCP2L1,0.0,4.7410615555452254e-05,0.0,0.0,0.003390953954426173,0.0,0.0,0.0,0.017986108509108503,0.0,0.0,0.0,0.00859806024271548,0.0008521990022974862,0.0,0.0006437077018309518,0.0,0.0,0.0
GPR17,0.0,0.03451124499488405,0.0,0.0,0.009771064112956595,0.0,0.0,0.0,0.0,0.0004173972256208263,0.0,0.0,0.0,0.0,0.00043184552849742023,0.003879981015549893,0.0,0.0,0.0
NCKAP5,0.0,0.2887208567017259,0.5828306779982918,0.0,0.0,0.0,0.1708409123432878,0.0,0.24371113981936657,2.9539354829806417,0.0,0.0,0.14771174824451,0.0,0.0,0.9591558040752223,0.0,0.0,0.6171440800155192
TMEM163,0.0,0.17627733104490767,0.0,0.0,0.0,0.5217418782826678,0.0951066241002189,0.0,0.194077231130672,0.0,0.0441014201577757,0.0043055379125072225,0.0,0.0,0.0,0.005759619617595771,0.05050136027243365,0.06807231930875818,0.0
THSD7B,0.0057054935952602776,0.0,0.0,0.0,0.01579611475242693,0.0,0.6223379401389909,0.0,0.0,0.0,0.0,0.05991339304205321,0.0,0.0016904432259878,0.05015362311424754,0.0,0.0038861502675638353,0.02271448334645321,0.0
AC114763.1,0.011466870562834254,0.01584791702041931,0.02371271442403289,0.0,0.011815210635034082,0.009931947024286968,0.01936073953926881,0.0001851367776559014,0.05796497887335791,0.11139929914133277,0.006224499512684786,0.009161963555295966,0.010841074322773727,0.0,0.04355025582761988,0.04005706144733559,0.0,0.0010569538373540854,0.02869831911372313
NXPH2,0.193397614085769,0.0,0.0,0.0,0.0,0.0,0.2118850040693831,0.0,0.0,0.0,0.0,0.15919997338985786,0.0,0.0,0.0,0.0,0.0,0.0166128910214471,0.0
KYNU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14054911871905743,0.0,0.0,0.0,0.0,0.0020183166674667178,0.03600262173289782,0.0,0.0,0.0,0.0
ARHGAP15,0.0,0.003499494212438643,0.0,0.0,0.027546146992454543,2.6185822571833565e-05,0.031052181734317202,0.0,0.532985043262949,0.0,0.05270317044516205,0.0,0.0,0.006225051223914401,0.0,0.0,0.0,0.0,0.0
AC079793.1,0.0,0.001243983695916544,0.0,0.02427725201182526,0.0,0.0,0.06943688810481378,0.0,0.03536944794528035,0.0,0.05617419661598368,0.0,0.0,0.0,0.0,0.0,0.004210739695215777,0.0007475103492290056,0.0
AC105402.3,0.011972773199981518,0.0026630565922192923,0.004049305758590423,0.2847242041517856,0.0,0.001401185636435293,0.03511282999985015,0.016518653792705645,0.0,0.0,0.008991872669673242,0.013661398337759737,0.0009074567956453862,0.1054095202362018,0.028926325095612222,0.02588570299602045,0.015352131208946542,0.007947876338660292,0.030007605266565485
AC007364.1,0.12819220529438372,0.05128650521492403,0.20645546198547643,0.10395861839019901,0.0,0.161634179917427,0.24351845888135126,0.024178501950128037,0.0,0.6590186611305066,0.051967633734229024,0.03525558418898842,0.04750955314680548,0.0,0.007263852585072783,0.1628796558841488,0.05493142294229641,0.012344967903165995,0.0
LINC01931,0.0,1.2687139028081525e-05,0.0008569620054753215,0.0,0.029172428848161815,0.00717546607973466,0.22942868090820617,0.0,0.0,0.005736280703546216,0.0,0.0,0.001416278743688686,0.0,0.0,0.009002412458247053,0.02028225364119861,0.0,0.0
LINC01876,0.0,0.016655526664662693,0.00208018371466644,0.0,0.010400665632687767,0.0039419363157239835,0.05156851531599288,0.0,0.0,0.0,0.0046650528947465505,0.012612214215896363,0.00530601876803268,0.0,0.031763385076458234,0.0023573141741990633,0.016156864425605676,0.010048112812881982,0.0
CYTIP,0.0,0.0,0.0,0.0,0.0004217162987287541,0.0,0.0,0.0,0.041661055830659426,0.0,0.0,0.0,0.0,0.0005784963108226808,0.001956710676802733,0.00044016000305912006,0.001376567117135144,0.0,0.0
AC016766.1,0.0,0.0,0.0,0.0,0.02926706751334591,0.0,0.23622301201572896,0.0,0.00029273777862087887,0.01910780648722979,0.0,0.0,0.003198913910054606,0.0,0.003193756336981632,0.004796758555423862,0.0024506503949767527,0.0,0.006058106933251409
COBLL1,0.10563320226681908,0.0,0.0,0.0,0.0,0.18037515613044144,0.0,0.0,0.0,0.0,0.2811957131458371,0.0,0.0,0.0,0.7972368662822357,0.0,0.0,0.0,0.0
AC019197.1,0.057851331289724486,0.01140107652242013,0.0,0.0,0.0,0.18304099185799488,0.09511022091566242,0.0,0.0,0.0,0.0946450867907289,0.0,0.0,0.0,0.303642616129322,0.0,0.0460980200365387,0.0,0.0
SLC38A11,0.0,0.0,0.0,0.0,0.03564005157883348,0.4470500502083306,0.0,0.0,0.0,0.0,0.17087919811135652,0.0,0.0,0.0,0.17240188604304252,0.0,0.18722186829247653,0.0,0.0
AC010127.1,0.09968262793470609,0.007807363930997846,0.0,0.0,0.48517249512762883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134287814482349,0.0,0.0,0.0,0.0,0.0
NOSTRIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286880418795027,0.0,0.0,0.0,0.0
DHRS9,0.0,0.0,0.0,0.0,0.0006444683770064648,0.0,0.0,0.0,0.027813120499667703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP2,0.0,0.0,0.41905457471938135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793080691754514,0.0,0.0,0.4482554227327287
ITGA6,0.0,0.0,0.0,0.0,0.03906798682113084,0.0,0.017295868584198345,0.02945619843502767,0.018702027815018032,0.0,0.027270668016864084,0.0,0.05433118855063536,0.0,0.3649884356940706,0.00857621632092184,0.0,0.007346371319841934,0.0
TTN.AS1,0.010004629589177335,0.0,0.0,0.0,1.4868736050255986,0.0,0.0,0.0,0.005128868656844174,0.0,0.0,0.0014911726384920182,0.004271397540030115,0.02881723798769746,0.043535173016873575,0.13785344241855563,0.0,8.599805941035433e-06,0.0
TTN,0.044463322005126614,0.00048711577847786864,0.0,0.04740189799980756,0.12862713835508705,0.3201569521203077,0.062323250909794,0.002222973585495309,0.0,0.0,0.07784489844240391,0.04986502629967668,0.013498494106178652,0.0,0.10565339445901874,0.008092312387213469,0.08594037432107016,0.0,0.0
ZNF804A,1.0479535597744511,0.10039535327467668,0.0,0.0,0.29214253505980897,0.21939062525533987,0.5999886616832218,0.0,0.038113124386185124,0.0,0.0,0.0,0.0,0.0038545874463365164,0.0,0.0,1.0208666679814808,0.08095367745229413,0.0
AC007319.1,0.0049837720460046515,0.02433098967839051,0.015583690926730516,0.006017960405783746,0.03339554908548019,0.039048224669689185,0.01635699448824308,0.0,0.01581152895944001,0.0,0.015895312185164805,0.00020731229780178483,0.0046149226059771726,0.0,0.08868499758253268,0.014129315329653497,0.04963428199489391,0.012002394593685588,0.0
CALCRL,0.0,0.15549870192769902,0.0,0.0,0.0013641347291339994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001905689136853277,0.0,0.19656195460235154,0.0,0.14272664603390348,0.044503389230328774,0.0
TFPI,0.0,0.0,0.0,0.0012077380515240906,0.0,0.008395353917496674,0.0,0.0,0.0,0.0,0.0009900801272088233,0.0,0.0,0.0020710383582621997,0.19851543598479143,0.0,0.0011903139556494792,0.0008613182700328187,0.0
LINC01090,0.0,0.0,0.0,0.0,0.06247019330835694,0.36025468741927774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001997790344679765,0.00214127451686774,0.0024095566470553604,0.209858761339564,0.0,0.0
CAVIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196334463630828,0.0,0.0,0.0,0.0
DNAH7,0.05813223667405569,0.0,0.0,0.0,0.2069524753126713,0.5141852757917759,0.02191609797700272,0.0,0.0,0.0,0.10551031501822644,0.0,0.144374822117546,0.0,0.0,0.0,0.374362083966948,0.04961000290886542,0.0
HSPE1.MOB4,0.0,0.00023294967570101555,0.0,0.0,0.02898795265825313,0.0,0.0,0.0,5.551306965371968e-05,0.0,0.0,0.0,0.00028352528193621804,0.0009996852250396587,0.0022424607462941098,0.006432766722279442,0.0,0.0005664594381835889,4.3181732998830794e-05
LINC01877,0.0,0.0,0.20485072740267954,0.0,0.0,0.016849047252229805,0.0,0.0,0.0,0.11202257225559485,0.0035982298959836502,0.0,0.0,0.0,0.0,0.11858843119927517,0.008263743307709124,0.0,0.0
PARD3B,0.023625036036417496,0.0751272484811288,0.1632566115363817,0.0,0.0752606762542601,0.0,0.16810138407283087,0.0,0.09006461598391033,0.323650687836579,0.0,0.0,0.22668889284306043,0.0,0.362866940728397,0.20766954764543283,0.0,0.0,0.0
AC009226.1,0.0008903793927136869,0.0010514709083279659,0.00278287462081338,0.0,0.021028179677925442,0.02068603607820652,0.0,0.006175182554601107,0.029091602707084583,0.013462576041192699,0.002491706945642052,0.0,0.0038381815407033362,0.0002864324016954831,0.010543998270330996,0.012293013808377478,0.004955797853127647,0.0005977021155495898,0.0029436563748783773
ERBB4,1.9067614770819568,0.44967784899012303,0.1776809199636408,0.0,0.02632279897593749,0.0,2.519854176081885,0.0,0.0,3.3738746027550297,0.0,0.036733345859699444,0.3187483826151918,0.04391155854706984,0.0,0.5920146702034766,0.0,0.0,0.3725933875939404
FN1,0.007801702627723116,0.004238788114464234,0.0008065000614225869,0.0,0.03742735606506424,0.004887663677429937,0.002380907773959117,0.0,0.0,0.03324967618249327,0.006290199164017643,0.0,0.011966998118774292,0.004304992582035327,0.3936223256346036,0.062363013533956874,0.010880541269106966,0.0017503119816119036,0.0010614721695971217
LINC00607,0.00020582991567028136,0.00040434915137499097,8.006186533816608e-05,0.0,0.007275273788621903,0.0,0.0,0.0,0.001488761966310712,0.0,0.0,0.0014208431390982427,0.0,0.0003686411180918919,0.06272717398015494,0.0,0.013952513921838536,0.0034608281018898616,0.0
IGFBP5,0.0,0.0078045826062373815,0.0,0.012596294416265003,0.07101969763027671,0.004317653359660239,0.10158385442941116,0.0,0.0,0.0,0.0,0.0,0.0076633815269305594,0.011444821432882533,0.06242563332053478,0.007627272319951408,0.07035609871064509,0.003363218698750895,0.0
SLC11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207377174503235,0.0,0.0,0.0,0.0,0.01043994628378546,0.0027592964032959054,0.0004667866714268365,0.0,0.0,0.0
DES,3.992028582362828e-06,0.00012172289360552838,0.0,0.0,0.00027458762864732134,0.00038838293119103335,0.0,0.0,0.0001395313157222191,0.0,0.0,0.0,5.421093290095977e-06,0.0010344738642841503,0.003551011281705865,0.002264970535168674,0.0,3.243094536746504e-05,5.716321428454871e-05
KCNE4,0.0004381729121911595,0.00041331568216434794,0.0,0.0,0.0,0.002625114372764617,0.0005126113366693688,0.0,0.0,0.0,0.00018010182758108987,0.0,0.006207442641027419,0.00374076980316414,0.09141318601746842,0.0,0.001390343728535649,8.03023296004811e-05,0.0008842102966471801
COL4A4,0.0030486602398212244,0.03736457529180759,0.0,0.0,0.0,0.006054426918037921,0.06074322472380284,0.0,6.072151595689867e-05,0.0,5.233632757570288e-05,0.0,0.0,0.0030408632554929063,0.12344219042317353,0.001425854638076975,0.0,0.0,0.0
COL4A3,0.009580297093006371,0.0493174373994001,0.0,0.0,0.031191573892391224,0.0148153547656047,0.06615030974167507,0.0,0.0,0.0,0.004253838168357213,0.0,0.0012707534603449242,0.0012741545850342587,0.13607614432441717,0.009319858571762981,0.0078312949925523,0.0,0.00016257142177811233
C2orf83,0.0,0.0,0.0,0.0,0.0,0.0002417647611493944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890328409779682,0.0,0.0,0.0,0.0
SPHKAP,0.17376525250583144,0.0049741492431109105,0.0,0.0,0.06829051993676927,0.12985661033792667,0.23245257698112065,0.0,0.0,0.0,0.04453911077460063,0.21582425366840946,0.0,0.00950435986763498,0.0,0.0,0.0,0.054441292926978434,0.0
PID1,0.12540014815165432,0.2795603103279572,0.0,0.0,0.060484514982056974,0.5668778773171338,0.705902964052826,0.0,0.046436438847991965,0.0,0.1701824938615784,0.037911449462906546,0.028696539702685927,0.0,0.14924220222453796,0.0,0.0,0.1306382542466961,0.0
SP110,0.0,0.02093209404112736,0.03192519232375959,0.0,0.02228502821494237,0.0,0.0,0.0,0.1377551289482769,0.0015811422804231138,0.0,0.008025255920527824,0.017547163977273694,0.0,0.10090040432270829,0.062321632737532114,0.0,0.0,0.042876681910074585
SP100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35139963566211074,0.0,0.0,0.0,0.0,0.0,0.30681801181007334,0.0,0.0,0.0,0.0
EFHD1,0.001785695697856362,0.0,0.15768057126955703,0.0,0.0,0.0,0.01670976457597034,0.0,0.0,0.13499564753806756,0.0,0.0024544961678838175,0.027331568501390614,0.002692435235973913,0.040655401054408104,0.3323416833955181,0.0,0.0,0.5129288569986142
INPP5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164590075719522e-05,0.4562472154594333,0.0,0.0,0.0,0.0,0.0,0.2214042489422281,0.0,0.006475756252458414,0.0,0.0
COL6A3,0.0,0.0003655817759738212,0.0,0.0,0.0035953166142149388,0.004332768194212969,8.833522531524959e-05,0.0,0.00037650008837372993,0.0,0.0011046694574576444,0.0005286919454570602,9.815865997499369e-05,0.0008616931058693079,0.04857268920460141,0.0011683164065595837,0.000963715025673796,0.00032339265041054675,0.001386185822175103
LINC01266,0.0,0.026178914427309057,0.01961414029982169,0.0,0.18951149253759889,0.05190385347812215,0.0,0.01940845322548257,0.030406656980586474,0.13475093146086647,0.05954988618980206,0.0,0.033057807653089466,0.0,0.014993749093639158,0.04570470247915291,0.18317005927700633,0.0,0.006863577514950004
